spu_id,spu_name,brand_name,category_lv1_name,category_lv2_name,category_lv3_name,gmv,unit_sold,avg_price
3478869223386805746,路易威登/99新/市场价21000/[210503DNBC],路易威登 (Louis Vuitton),箱包饰品,女包,女士钱包卡包,132291.0,9,14699.0
3452459129434675368,yhg巴黎春天长绒棉刺绣四件套22,梦巢家纺,家居家装,家纺,床品套件,132157.5,43,3073.43
3486391592300973295,【苏辣辣-补贴专享】苹果Apple iPhone 12 5G手机 128G版本,苹果 (APPLE),手机数码,手机通讯,手机,131976.0,24,5499.0
3479371567132194200,WISHDOIT威思登男士机械表（小如）2-2,威思登 (WISHDOIT),珠宝礼品,钟表,腕表,130456.5,44,2964.92
3492782553205755830,胖虎萱萱/路易威登NEW WAVE系列/95新/公价19100,路易威登 (Louis Vuitton),,,,129987.0,13,9999.0
3498572819581812815,DERUI/德锐-A18-coach老花大水桶（长26高25.5）,蔻驰 (COACH),箱包饰品,箱包,其他-箱包,129987.0,13,9999.0
3458434773553416712,LYP/萧邦/自动机械/99成新/公价55000/[210113DBD],绿业 (LYP),珠宝礼品,钟表,座钟挂钟,129546.0,3,43182.0
3481905477426741590,七彩虹DIY电脑主机白昼系列（锐龙款）,七彩虹 (Colorful),电脑办公,电脑配件,组装电脑,127281.0,19,6699.0
3493993611375292647,53度  茅台集团高尔夫酒   (绅士级) 2018年产整箱装 500ml *6瓶 ,茅台 (MOUTAI),食品酒水,酒,白酒,127200.0,24,5300.0
3461175499726974150,胖虎高扬/古驰盒/4799/1272301,古驰 (GUCCI),个护化妆,香水,其他-香水,126693.6,26,4872.83
3453211393174697176,优旋(youe shone)/劳力士/95新/原镶参考价98000/hzas2988三,劳力士 (Rolex),个护化妆,口腔护理,牙刷,125997.0,3,41999.0
3491384790224115238,【熙世美推荐】双立人 290周年庆套装 66429-008-982 A,双立人 (ZWILLING),家居家装,厨具,烹饪锅具,125916.0,42,2998.0
3481813180903255353,高马二溪 铭记2020 湖南安化黑茶 茯砖茶 金花茯茶 1KG,高马二溪,食品酒水,茶,黑茶,125568.0,48,2616.0
3479589532360407678,【中国黄金珍·如金】足金福字款手镯XY206,中国黄金 (China Gold),珠宝礼品,珠宝首饰,黄金,125120.0,34,3680.0
3458434805732087366,LYP/萧邦/石英表/99成新/公价58000/[210113DBD],绿业 (LYP),珠宝礼品,钟表,腕表,125046.0,3,41682.0
3451123070318832494,109度/劳力士126300日志精钢蓝盘自动机械/61500,劳力士 (Rolex),珠宝礼品,钟表,座钟挂钟,125000.0,2,62500.0
3404397768104642679,小米10 5G 手机,小米 (MI),手机数码,手机通讯,手机,124957.705266867,34,3675.23
3480836305531877691,戴姆勒安娜系列皇后锅,戴姆勒,食品酒水,粮油调味,干货,123452.5,48,2571.93
3442045160425435432,大牛/ 浪琴/八针月相/95新/公价25400/单表/42mm,浪琴 (Longines),食品酒水,休闲食品,饼干糕点,122500.0,7,17500.0
3476988706198577560,胖虎/子安95新 LV老花帆布POCHETTE FÉLICIE992104190190,路易威登 (Louis Vuitton),箱包饰品,女包,女士单肩,121584.0,16,7599.0
3477688934128072760,【涛总裁】梦洁王zha套组,梦洁 (MENDALE),家居家装,家纺,枕巾枕头枕芯,121459.5,41,2962.43
3476543079710856489,WISHDOIT/威思登男士机械表（铮铮）2.6,威思登 (WISHDOIT),珠宝礼品,钟表,腕表,120709.75,40,3017.74
3461597525201581638,拆单四30000全款90000心上劳力士/99新/BR-WL,劳力士 (Rolex),珠宝礼品,钟表,腕表,120000.0,4,30000.0
3446314375181405050,胖虎劳力士/95新/104000/992010160297,劳力士 (Rolex),,,,119998.0,2,59999.0
3479089587496874421,迪奥/95新/市场价42000/[210504DNBC],迪奥 (DIOR),个护化妆,彩妆,唇膏/口红,119980.0,20,5999.0
3477675308335917145,胖虎佳姐上海表展/劳力士/95新/YGZB0007,劳力士 (Rolex),珠宝礼品,钟表,钟表配件,119200.0,4,29800.0
3487910756534591489,【璐总专属】贵州茅台酒 53度飞天茅台单瓶500ml ,茅台 (MOUTAI),食品酒水,酒,白酒,118368.0,36,3288.0
3460827070328907003, 心上 MCM/99新/KY-DBW,MCM,箱包饰品,箱包,其他-箱包,118230.0,42,2815.0
3472422228006696129,妃鱼/劳力士/98新/市场价78800/[210329DCD],劳力士 (Rolex),珠宝礼品,钟表,钟表配件,116995.0,5,23399.0
3451751127849258895,胖虎古驰/98新/公价3800/882011250022,古驰 (GUCCI),箱包饰品,箱包,其他-箱包,116961.0,39,2999.0
3466546072879527426,【涛总裁甄选】双立人 摩登厨房DAO锅炊17件套-蓝莓色  PZ-1533 A,双立人 (ZWILLING),家居家装,厨具,烹饪锅具,116922.0,39,2998.0
3457862333836224720,不梵-红色细排手链/H258,喵喵猫,珠宝礼品,珠宝首饰,时尚饰品,116655.0,18,6480.83
3483630510440363906,Haier/海尔洗烘一体机10KG洗衣机滚筒变频空气洗蒸汽烘干XQG100U1,海尔 (Haier),家用电器,大家电,洗衣机,116591.4,49,2379.42
3453786420668425404,富贵鸟119时尚流苏羽外套,富贵鸟 (FGN),服装,女装,女士外套,116057.0,43,2699.0
3434288086647986242,大牛/卡地亚/蓝气球W6920071/99新/公价43300/33mm/ 21年全套,卡地亚 (Cartier),珠宝礼品,钟表,座钟挂钟,115800.0,3,38600.0
3498868691431514030,ZOTAC/索泰i7-11700K+RTX3080Ti 天启 高性能性价比游戏主机,索泰 (ZOTAC),,,,115593.2,7,16513.31
3479349980492341617,飞天茅台(精品)2019年53度500ml,茅台 (MOUTAI),食品酒水,酒,白酒,115045.2,20,5752.26
3469152254739782653,爆爆奢闲置/路易威登/90新/公价￥11700/114439,路易威登 (Louis Vuitton),箱包饰品,箱包,拉杆箱包,114977.0,23,4999.0
3461406521580217777,优旋(youe shone)/劳力士m279174-0001/99新/公价60700/hzas3543,劳力士 (Rolex),个护化妆,口腔护理,牙刷,113998.0,2,56999.0
3427574154705121244,香港包税直邮Armani阿玛尼 男表简约时尚三眼计时男士手表 AR2447,阿玛尼 (ARMANI),,,,113520.44,44,2580.01
3445553541085847258,雅萌M10T PLUS美容仪脸部射频导入家用红光嫩肤水光机 ,雅萌 (YA-MAN),家用电器,个人健康,美容器,112753.0,47,2399.0
3435755981831799214,胖虎香奈儿/98新/公价45800/992009110077,出处,个护化妆,彩妆,唇膏/口红,112497.5,3,37499.17
