spu_id,spu_name,brand_name,category_lv1_name,category_lv2_name,category_lv3_name,gmv,unit_sold,avg_price
3493828656881641027,MiiOW/猫人可外穿法式蕾丝美背无钢圈亲肤文胸 1203 【严选专属】,猫人（MiiOW）,服装,女士内衣,文胸,8998.5,255,35.29
3465634620530373809,备用 七阿姨撞杆小姐姐 苏菲【13包装98片】卫生巾安心裤组合套装,苏菲 (SOFY),个护化妆,女士护理,其他-女士护理,8998.05,135,66.65
3424418571365818362,manukabee/小蜜坊小蜜坊流沙香氛沐浴露身体乳防护喷雾5件套,小蜜坊 (manukabee),,,,8994.6,60,149.91
3492339297514857842,雅诗兰黛DW持妆粉底液 #1W1-17号象牙白,雅诗兰黛 (ESTEE LAUDER),个护化妆,彩妆,粉底,8992.833333333334,114,78.88
3452653745333250796,【Carsinya卡思亚】太阳花耳坠229103050049,卡思亚CARSINYA,珠宝礼品,珠宝首饰,时尚饰品,8991.3,697,12.9
3486021471489395877,【妮宝专属】雪美清大米洗面奶脸部清洁毛孔温和保湿不紧绷120g,雪美清 (BEAUCLAIR),个护化妆,面部护肤,洁面,8989.0,101,89.0
3469446120470667909,菲菲皮具，2021新款斜挎包女包6681,塞飞洛 (CEFIRO),箱包饰品,女包,女士单肩,8989.0,101,89.0
3474349738554469895,【厂长护肤精选】750ml花瓣沐浴露1瓶,佩兰诗,个护化妆,身体护理,沐浴,8987.439999999999,71,126.58
3455617683121390620,【JJ高源粉丝专享】奥康加绒加厚卫衣AK57W002,奥康 (AoKang),,,,8986.65652173913,90,99.85
3447694863578039520,（藕妹专享）韩束富勒烯面膜,韩束 (KANS),个护化妆,面部护肤,面膜,8986.5,150,59.91
3434251401134514455,欧诗漫珍珠原生新肌美容液-卢卡斯9.12,欧诗漫 (OSM),,,,8983.8,180,49.91
3494055289563572149,准者专业运动护膝男士篮球跑步训练膝盖防撞保护半月板护具女,准者 (RIGORER),运动健康,健身训练,运动护具,8982.879629629631,183,49.09
3482720275840273717,【辰亦儒专享】斐乐手表官方男女情侣学生运动表果冻表671,斐乐 (FILA),珠宝礼品,钟表,腕表,8980.0,87,103.22
3462493277297723072,DOKKY 机械兔 分割烫钻宽松T1331,DOKKY,服装,男装,男士T恤衫,8976.0,132,68.0
3461552009285616662,红谷皮具护理套HZ0110,红谷 (HONGU),箱包饰品,饰品,皮带腰带,8970.0,300,29.9
3460204237768797768,【厂长护肤精选】z贵妇膏,佩兰诗,个护化妆,面部护肤,乳液面霜,8970.0,130,69.0
3485857113635424302,【舒畅推荐】珀莱雅去角质啫喱洗面奶-0610,珀莱雅 (PROYA),个护化妆,面部护肤,洁面,8969.4,906,9.9
3481996444834076907,Swisse天然玻N酸补水面膜 50ml,SWISSE,个护化妆,面部护肤,面膜,8967.0,183,49.0
3487691404023610746,【鸥纪儿粉丝专享】阿迪达斯男子运动T恤GK1496,阿迪达斯 (Adidas),运动健康,运动服,T恤,8964.0,83,108.0
3432620348582043615,QZ9541史努比连帽牛仔背后史努比外套,史努比 (Snoopy),,,,8960.34,101,88.72
3454178924844712890,【常不火推荐】韩束ABC面膜组合装,韩束 (KANS),个护化妆,面部护肤,面膜,8959.5,91,98.46
3476759795204246100,雅鹿正品冰丝休闲裤,雅鹿（YALOO）,服装,男装,男士休闲裤,8948.7,163,54.9
3448615191670069334,美乐【送面膜十片柳言代言】欧佩玻色因二裂酵母润养七件套,欧佩 (ou pei),个护化妆,面部护肤,面膜,8944.5,101,88.56
3476380343416818124,【曼宁大姨推荐】13123史努比/Snoopu儿童短袖T恤,史努比 (Snoopy),母婴,童装童鞋,童装,8940.1,299,29.9
